route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
112,4,27645,"412 PHILADELPHIA",0,"401WT010",2740
112,4,27646,"412 GLASSBORO HOLLY DELL",1,"401WT008",2741
112,4,27647,"412 GLASSBORO HOLLY DELL",1,"401WT010",2741
112,4,27648,"412 GLASSBORO HOLLY DELL",1,"401WT008",2741
112,4,27649,"412 GLASSBORO HOLLY DELL",1,"401WT011",2741
112,4,27650,"412 GLASSBORO HOLLY DELL",1,"401WT013",2741
112,4,27651,"412 GLASSBORO HOLLY DELL",1,"401WT011",2741
112,4,27652,"412 GLASSBORO",1,"401WT020",2742
112,3,27653,"412 PHILADELPHIA",0,"401WT019",2743
112,3,27654,"412 PHILADELPHIA",0,"401WT011",2743
112,3,27655,"412 PHILADELPHIA",0,"401WT008",2743
112,3,27656,"412 PHILADELPHIA",0,"401WT019",2743
112,3,27657,"412 PHILADELPHIA",0,"401WT026",2743
112,3,27658,"412 PHILADELPHIA",0,"401WT028",2743
112,3,27659,"412 PHILADELPHIA",0,"401WT031",2743
112,3,27660,"412 PHILADELPHIA",0,"401WT027",2743
112,3,27661,"412 PHILADELPHIA",0,"401WT040",2743
112,3,27662,"412 PHILADELPHIA",0,"401WT035",2743
112,3,27663,"412 PHILADELPHIA",0,"401WT034",2743
112,3,27664,"412 PHILADELPHIA",0,"401WT002",2744
112,3,27665,"412 PHILADELPHIA",0,"401WT022",2744
112,3,27666,"412 PHILADELPHIA",0,"401WT027",2744
112,3,27667,"412 PHILADELPHIA",0,"401WT002",2745
112,3,27668,"412 PHILY EXP VIA GLOUCSTR CITY",0,"401WT011",2746
112,3,27669,"412 PHILY EXP VIA GLOUCSTR CITY",0,"401WT014",2746
112,3,27670,"412 PHILY EXP VIA GLOUCSTR CITY",0,"401WT016",2747
112,3,27671,"412 PHILY EXP VIA GLOUCSTR CITY",0,"401WT005",2747
112,3,27672,"412 GLASSBORO HOLLY DELL",1,"401WT002",2748
112,3,27673,"412 GLASSBORO HOLLY DELL",1,"401WT011",2748
112,3,27674,"412 GLASSBORO HOLLY DELL",1,"401WT008",2748
112,3,27675,"412 GLASSBORO HOLLY DELL",1,"401WT016",2748
112,3,27676,"412 GLASSBORO HOLLY DELL",1,"401WT019",2748
112,3,27677,"412 GLASSBORO HOLLY DELL",1,"401WT001",2748
112,3,27678,"412 GLASSBORO HOLLY DELL",1,"401WT011",2748
112,3,27679,"412 GLASSBORO HOLLY DELL",1,"401WT008",2748
112,3,27680,"412 GLASSBORO HOLLY DELL",1,"401WT019",2748
112,3,27681,"412 GLASSBORO HOLLY DELL",1,"401WT027",2748
112,3,27682,"412 GLASSBORO HOLLY DELL",1,"401WT026",2748
112,3,27683,"412 GLASSBORO HOLLY DELL",1,"401WT035",2748
112,3,27684,"412 GLASSBORO HOLLY DELL",1,"401WT027",2748
112,3,27685,"412 GLASSBORO HOLLY DELL",1,"401WT034",2748
112,3,27686,"412 GLASSBORO",1,"401WT040",2749
112,3,27687,"412 GLASSBORO",1,"401WT030",2749
112,3,27688,"412 GLASSBORO",1,"401WT032",2749
112,3,27689,"412 GLASSBORO GLOUCESTR EXP GLASSBORO HOLLY DELL",1,"401WT037",2750
112,3,27690,"412 GLASSBORO GLOUCESTR EXP GLASSBORO HOLLY DELL",1,"401WT031",2750
112,3,27691,"412 GLASSBORO HOLLY DELL",1,"401WT005",2751
113,4,27692,"413 CAMDEN-Exact Fare",0,"413NT002",2752
113,4,27693,"413 CAMDEN-Exact Fare",0,"413NT008",2753
113,4,27694,"413 CAMDEN-Exact Fare",0,"413NT012",2753
113,4,27695,"413 CAMDEN-Exact Fare",0,"413NT013",2754
113,4,27696,"413 CAMDEN-Exact Fare",0,"413NT011",2755
113,4,27697,"413 CAMDEN VIA BURLINGTN CTR CAMDEN LUMBERTN PLZ-Exact Fare",0,"413NT006",2756
113,4,27698,"413 CAMDEN VIA BURLINGTN CTR CAMDEN LUMBERTN PLZ-Exact Fare",0,"413NT007",2756
113,4,27699,"413 CAMDEN VIA BURLINGTN CTR CAMDEN LUMBERTN PLZ-Exact Fare",0,"413NT006",2756
113,4,27700,"413 CAMDEN VIA BURLINGTN CTR CAMDEN LUMBERTN PLZ-Exact Fare",0,"413NT007",2756
113,4,27701,"413 CAMDEN VIA BURLINGTN CTR CAMDEN LUMBERTN PLZ-Exact Fare",0,"413NT008",2756
113,4,27702,"413 CAMDEN VIA BURLINGTN CTR CAMDEN ROWAN AT BC-Exact Fare",0,"413NT005",2757
113,4,27703,"413 CAMDEN VIA BURLINGTN CTR CAMDEN ROWAN AT BC-Exact Fare",0,"413NT002",2757
113,4,27704,"413 CAMDEN VIA BURLINGTN CTR CAMDEN ROWAN AT BC-Exact Fare",0,"413NT005",2757
113,4,27705,"413 CAMDEN VIA BURLINGTN CTR CAMDEN ROWAN AT BC-Exact Fare",0,"413NT008",2757
113,4,27706,"413 CAMDEN VIA BURLINGTN CTR CAMDEN ROWAN AT BC-Exact Fare",0,"413NT011",2757
113,4,27707,"413 CAMDEN VIA BURLINGTN CTR CAMDEN ROWAN AT BC-Exact Fare",0,"413NT012",2757
113,4,27708,"413 CAMDEN VIA BURLINGTN CTR CAMDEN ROWAN AT BC-Exact Fare",0,"413NT013",2757
113,4,27709,"413 BURLINGTON BURLINGTN CTR-Exact Fare",1,"413NT012",2758
113,4,27710,"413 BURLINGTON BURLINGTN CTR-Exact Fare",1,"413NT013",2758
113,4,27711,"413 BURLINGTON BURLINGTN CTR-Exact Fare",1,"413NT011",2758
113,4,27712,"413 BURLINGTON-Exact Fare",1,"413NT004",2759
113,4,27713,"413 BURLINGTON LUMBERTN PLZ BURLINGTON BURLINGTN CTR-Exact F",1,"413NT007",2760
113,4,27714,"413 BURLINGTON LUMBERTN PLZ BURLINGTON BURLINGTN CTR-Exact F",1,"413NT006",2760
113,4,27715,"413 BURLINGTON LUMBERTN PLZ BURLINGTON BURLINGTN CTR-Exact F",1,"413NT007",2760
113,4,27716,"413 BURLINGTON LUMBERTN PLZ BURLINGTON BURLINGTN CTR-Exact F",1,"413NT006",2760
113,4,27717,"413 BURLINGTON LUMBERTN PLZ BURLINGTON BURLINGTN CTR-Exact F",1,"413NT013",2760
113,4,27718,"413 BURLINGTON BURLINGTN CTR BURLINGTON ROWAN AT BC-Exact Fa",1,"413NT002",2761
113,4,27719,"413 BURLINGTON BURLINGTN CTR BURLINGTON ROWAN AT BC-Exact Fa",1,"413NT005",2761
113,4,27720,"413 BURLINGTON BURLINGTN CTR BURLINGTON ROWAN AT BC-Exact Fa",1,"413NT002",2761
113,4,27721,"413 BURLINGTON BURLINGTN CTR BURLINGTON ROWAN AT BC-Exact Fa",1,"413NT005",2761
113,4,27722,"413 BURLINGTON BURLINGTN CTR BURLINGTON ROWAN AT BC-Exact Fa",1,"413NT012",2761
113,4,27723,"413 BURLINGTON BURLINGTN CTR BURLINGTON ROWAN AT BC-Exact Fa",1,"413NT011",2761
113,4,27724,"413 BURLINGTON BURLINGTN CTR BURLINGTON ROWAN AT BC-Exact Fa",1,"413NT008",2761
113,5,27725,"413 CAMDEN VIA ROWAN AT BC-Exact Fare",0,"413NT005",2762
113,5,27726,"413 CAMDEN VIA ROWAN AT BC-Exact Fare",0,"413NT002",2762
113,5,27727,"413 CAMDEN-Exact Fare",0,"413NT002",2763
113,5,27728,"413 CAMDEN LUMBERTN PLZ CAMDEN ROWAN AT BC-Exact Fare",0,"413NT006",2764
113,5,27729,"413 CAMDEN-Exact Fare",0,"413NT008",2765
113,5,27730,"413 CAMDEN-Exact Fare",0,"413NT012",2765
113,5,27731,"413 CAMDEN-Exact Fare",0,"413NT013",2765
113,5,27732,"413 CAMDEN-Exact Fare",0,"413NT012",2766
113,5,27733,"413 CAMDEN-Exact Fare",0,"413NT013",2766
113,5,27734,"413 CAMDEN-Exact Fare",0,"413NT011",2766
113,5,27735,"413 CAMDEN VIA BURLINGTN CTR CAMDEN LUMBERTN PLZ-Exact Fare",0,"413NT007",2767
113,5,27736,"413 CAMDEN VIA BURLINGTN CTR CAMDEN LUMBERTN PLZ-Exact Fare",0,"413NT006",2767
113,5,27737,"413 CAMDEN VIA BURLINGTN CTR CAMDEN LUMBERTN PLZ-Exact Fare",0,"413NT007",2767
113,5,27738,"413 CAMDEN VIA BURLINGTN CTR CAMDEN LUMBERTN PLZ-Exact Fare",0,"413NT008",2767
113,5,27739,"413 CAMDEN VIA BURLINGTN CTR CAMDEN ROWAN AT BC-Exact Fare",0,"413NT005",2768
113,5,27740,"413 CAMDEN VIA BURLINGTN CTR CAMDEN ROWAN AT BC-Exact Fare",0,"413NT008",2768
113,5,27741,"413 CAMDEN VIA BURLINGTN CTR CAMDEN ROWAN AT BC-Exact Fare",0,"413NT011",2768
113,5,27742,"413 BURLINGTON-Exact Fare",1,"413NT004",2769
113,5,27743,"413 BURLINGTON-Exact Fare",1,"413NT008",2769
113,5,27744,"413 BURLINGTON-Exact Fare",1,"413NT012",2769
113,5,27745,"413 BURLINGTON-Exact Fare",1,"413NT013",2769
113,5,27746,"413 BURLINGTON-Exact Fare",1,"413NT011",2769
113,5,27747,"413 BURLINGTON ROWAN AT BC BURLINGTON LUMBERTN PLZ-Exact Far",1,"413NT007",2770
113,5,27748,"413 BURLINGTON ROWAN AT BC-Exact Fare",1,"413NT002",2771
113,5,27749,"413 BURLINGTON LUMBERTN PLZ BURLINGTON BURLINGTN CTR-Exact F",1,"413NT006",2772
113,5,27750,"413 BURLINGTON LUMBERTN PLZ BURLINGTON BURLINGTN CTR-Exact F",1,"413NT007",2772
113,5,27751,"413 BURLINGTON LUMBERTN PLZ BURLINGTON BURLINGTN CTR-Exact F",1,"413NT006",2772
113,5,27752,"413 BURLINGTON LUMBERTN PLZ BURLINGTON BURLINGTN CTR-Exact F",1,"413NT013",2772
113,5,27753,"413 BURLINGTON BURLINGTN CTR BURLINGTON ROWAN AT BC-Exact Fa",1,"413NT005",2773
113,5,27754,"413 BURLINGTON BURLINGTN CTR BURLINGTON ROWAN AT BC-Exact Fa",1,"413NT002",2773
113,5,27755,"413 BURLINGTON BURLINGTN CTR BURLINGTON ROWAN AT BC-Exact Fa",1,"413NT005",2773
113,5,27756,"413 BURLINGTON BURLINGTN CTR BURLINGTON ROWAN AT BC-Exact Fa",1,"413NT012",2773
113,5,27757,"413 BURLINGTON BURLINGTN CTR BURLINGTON ROWAN AT BC-Exact Fa",1,"413NT011",2773
113,3,27758,"413 CAMDEN VIA BURLINGTN CTR CAMDEN LUMBERTN PLZ-Exact Fare",0,"413NT013",2774
113,3,27759,"413 CAMDEN VIA ROWAN AT BC-Exact Fare",0,"413NT007",2775
113,3,27760,"413 CAMDEN-Exact Fare",0,"413NT003",2776
113,3,27761,"413 CAMDEN-Exact Fare",0,"413NT005",2776
113,3,27762,"413 CAMDEN-Exact Fare",0,"413NT019",2777
113,3,27763,"413 CAMDEN VIA BURLINGTN CTR CAMDEN LUMBERTN PLZ-Exact Fare",0,"413NT006",2778
113,3,27764,"413 CAMDEN VIA BURLINGTN CTR CAMDEN LUMBERTN PLZ-Exact Fare",0,"413NT005",2778
113,3,27765,"413 CAMDEN VIA BURLINGTN CTR CAMDEN LUMBERTN PLZ-Exact Fare",0,"413NT006",2778
113,3,27766,"413 CAMDEN VIA BURLINGTN CTR CAMDEN LUMBERTN PLZ-Exact Fare",0,"413NT015",2778
113,3,27767,"413 CAMDEN VIA BURLINGTN CTR CAMDEN LUMBERTN PLZ-Exact Fare",0,"413NT014",2778
113,3,27768,"413 CAMDEN VIA BURLINGTN CTR CAMDEN ROWAN AT BC-Exact Fare",0,"413NT011",2779
113,3,27769,"413 CAMDEN VIA BURLINGTN CTR CAMDEN ROWAN AT BC-Exact Fare",0,"413NT003",2780
113,3,27770,"413 CAMDEN VIA BURLINGTN CTR CAMDEN ROWAN AT BC-Exact Fare",0,"413NT004",2780
113,3,27771,"413 CAMDEN VIA BURLINGTN CTR CAMDEN ROWAN AT BC-Exact Fare",0,"413NT010",2780
113,3,27772,"413 CAMDEN VIA BURLINGTN CTR CAMDEN ROWAN AT BC-Exact Fare",0,"413NT012",2780
113,3,27773,"413 CAMDEN VIA BURLINGTN CTR CAMDEN ROWAN AT BC-Exact Fare",0,"413NT010",2780
113,3,27774,"413 CAMDEN VIA BURLINGTN CTR CAMDEN ROWAN AT BC-Exact Fare",0,"413NT011",2780
113,3,27775,"413 CAMDEN VIA BURLINGTN CTR CAMDEN ROWAN AT BC-Exact Fare",0,"413NT014",2781
113,3,27776,"413 CAMDEN VIA ROWAN AT BC-Exact Fare",0,"413NT004",2782
113,3,27777,"413 BURLINGTON AIRPRT IND PK BURLINGTON LUMBERTN PL-Exact Fa",1,"413NT005",2783
113,3,27778,"413 BURLINGTON LUMBERTN PLZ-Exact Fare",1,"413NT004",2784
113,3,27779,"413 MT HOLLY-Exact Fare",1,"413NT014",2785
113,3,27780,"413 BURLINGTON LUMBERTN PLZ BURLINGTON BURLINGTN CTR-Exact F",1,"413NT004",2786
113,3,27781,"413 BURLINGTON LUMBERTN PLZ BURLINGTON BURLINGTN CTR-Exact F",1,"413NT003",2786
113,3,27782,"413 BURLINGTON LUMBERTN PLZ BURLINGTON BURLINGTN CTR-Exact F",1,"413NT012",2786
113,3,27783,"413 BURLINGTON LUMBERTN PLZ BURLINGTON BURLINGTN CTR-Exact F",1,"413NT010",2786
113,3,27784,"413 BURLINGTON AIRPRT IND PK BURLINGTON E GATE CORP-Exact Fa",1,"413NT003",2787
113,3,27785,"413 BURLINGTON E GATE CORP BURLINGTON BURLINGTN CTR-Exact Fa",1,"413NT007",2788
113,3,27786,"413 BURLINGTON E GATE CORP BURLINGTON LUMBERTN PLZ-Exact Far",1,"413NT006",2789
113,3,27787,"413 BURLINGTON BURLINGTN CTR BURLINGTON ROWAN AT BC-Exact Fa",1,"413NT006",2790
113,3,27788,"413 BURLINGTON BURLINGTN CTR BURLINGTON ROWAN AT BC-Exact Fa",1,"413NT005",2790
113,3,27789,"413 BURLINGTON BURLINGTN CTR BURLINGTON ROWAN AT BC-Exact Fa",1,"413NT014",2790
113,3,27790,"413 BURLINGTON BURLINGTN CTR BURLINGTON ROWAN AT BC-Exact Fa",1,"413NT011",2790
113,3,27791,"413 BURLINGTON BURLINGTN CTR BURLINGTON ROWAN AT BC-Exact Fa",1,"413NT018",2790
113,3,27792,"413 BURLINGTON BURLINGTN CTR BURLINGTON ROWAN AT BC-Exact Fa",1,"413NT014",2790
113,3,27793,"413 BURLINGTON BURLINGTN CTR BURLINGTON ROWAN AT BC-Exact Fa",1,"413NT019",2791
113,3,27794,"413 MT HOLLY ROWAN AT BC-Exact Fare",1,"413NT010",2792
113,3,27795,"413 MT LAUREL CENTERTON SQ-Exact Fare",1,"413NT019",2793
114,3,27796,"414 PHILADELPHIA 30TH STREET-Exact Fare",0,"404NT008",2794
114,3,27797,"414 PHILADELPHIA 30TH STREET-Exact Fare",0,"404NT005",2794
114,3,27798,"414 PHILADELPHIA 30TH STREET-Exact Fare",0,"404NT010",2794
114,3,27799,"414 MOORESTOWN BORTON LNDG-Exact Fare",1,"404NT036",2795
114,3,27800,"414 MOORESTOWN BORTON LNDG-Exact Fare",1,"404NT037",2795
114,3,27801,"414 MOORESTOWN BORTON LNDG-Exact Fare",1,"404NT038",2795
115,3,27802,"417 PHILADELPHIA 30TH STREET",0,"409NT009",2796
115,3,27803,"417 PHILADELPHIA 30TH STREET",0,"409NT012",2796
115,3,27804,"417 PHILADELPHIA 30TH STREET",0,"409NT015",2796
115,3,27805,"417 PHILADELPHIA 30TH STREET",0,"409NT019",2796
115,3,27806,"417 WILLINGBORO EXP MT HOLLY",1,"409NT035",2797
115,3,27807,"417 WILLINGBORO EXP MT HOLLY",1,"409NT036",2797
115,3,27808,"417 WILLINGBORO EXP MT HOLLY",1,"409NT037",2797
115,3,27809,"417 WILLINGBORO EXP MT HOLLY",1,"409NT038",2797
116,3,27810,"418 CAMDEN EXP WILLINGBORO CAMDEN EXP MALLS",0,"409NT026",2798
116,3,27811,"418 TRENTON EXP",1,"409NT016",2799
117,4,27812,"419 CAMDEN-Exact Fare",0,"413NT001",2800
117,4,27813,"419 CAMDEN-Exact Fare",0,"413NT015",2800
117,4,27814,"419 CAMDEN-Exact Fare",0,"413NT014",2800
117,4,27815,"419 CAMDEN-Exact Fare",0,"413NT015",2800
117,4,27816,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT014",2801
117,4,27817,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT001",2802
117,4,27818,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT003",2802
117,4,27819,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT001",2802
117,4,27820,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT003",2802
117,4,27821,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT001",2802
117,4,27822,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT003",2802
117,4,27823,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT001",2802
117,4,27824,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT009",2802
117,4,27825,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT010",2802
117,4,27826,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT009",2802
117,4,27827,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT010",2802
117,4,27828,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT014",2802
117,4,27829,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT015",2802
117,4,27830,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT014",2802
117,4,27831,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT015",2802
117,4,27832,"419 CAMDEN-Exact Fare",0,"413NT003",2803
117,4,27833,"419 RIVERSIDE-Exact Fare",1,"413NT001",2804
117,4,27834,"419 RIVERSIDE-Exact Fare",1,"413NT015",2804
117,4,27835,"419 RIVERSIDE-Exact Fare",1,"413NT014",2804
117,4,27836,"419 RIVERSIDE-Exact Fare",1,"413NT015",2804
117,4,27837,"419 RIVERSIDE-Exact Fare",1,"413NT014",2804
117,4,27838,"419 RIVERSIDE-Exact Fare",1,"413NT015",2804
117,4,27839,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT001",2805
117,4,27840,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT003",2805
117,4,27841,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT001",2805
117,4,27842,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT003",2805
117,4,27843,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT001",2805
117,4,27844,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT003",2805
117,4,27845,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT010",2805
117,4,27846,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT009",2805
117,4,27847,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT010",2805
117,4,27848,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT009",2805
117,4,27849,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT015",2805
117,4,27850,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT014",2805
117,4,27851,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT015",2805
117,4,27852,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT014",2805
117,4,27853,"419 RIVERSIDE-Exact Fare",1,"413NT003",2806
117,5,27854,"419 CAMDEN-Exact Fare",0,"413NT001",2807
117,5,27855,"419 CAMDEN-Exact Fare",0,"413NT014",2807
117,5,27856,"419 CAMDEN-Exact Fare",0,"413NT015",2807
117,5,27857,"419 CAMDEN-Exact Fare",0,"413NT014",2807
117,5,27858,"419 CAMDEN-Exact Fare",0,"413NT015",2807
117,5,27859,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT001",2808
117,5,27860,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT003",2808
117,5,27861,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT001",2808
117,5,27862,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT003",2808
117,5,27863,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT001",2808
117,5,27864,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT003",2808
117,5,27865,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT001",2808
117,5,27866,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT009",2808
117,5,27867,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT010",2808
117,5,27868,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT009",2808
117,5,27869,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT010",2808
117,5,27870,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT014",2808
117,5,27871,"419 CAMDEN-Exact Fare",0,"413NT003",2809
117,5,27872,"419 CAMDEN-Exact Fare",0,"413NT015",2809
117,5,27873,"419 CAMDEN-Exact Fare",0,"413NT014",2809
117,5,27874,"419 CAMDEN-Exact Fare",0,"413NT015",2809
117,5,27875,"419 RIVERSIDE-Exact Fare",1,"413NT001",2810
117,5,27876,"419 RIVERSIDE-Exact Fare",1,"413NT015",2810
117,5,27877,"419 RIVERSIDE-Exact Fare",1,"413NT014",2810
117,5,27878,"419 RIVERSIDE-Exact Fare",1,"413NT015",2810
117,5,27879,"419 RIVERSIDE-Exact Fare",1,"413NT014",2810
117,5,27880,"419 RIVERSIDE-Exact Fare",1,"413NT015",2810
117,5,27881,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT001",2811
117,5,27882,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT003",2811
117,5,27883,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT001",2811
117,5,27884,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT003",2811
117,5,27885,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT001",2811
117,5,27886,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT003",2811
117,5,27887,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT010",2811
117,5,27888,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT009",2811
117,5,27889,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT010",2811
117,5,27890,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT014",2811
117,5,27891,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT015",2811
117,5,27892,"419 RIVERSIDE-Exact Fare",1,"413NT003",2812
117,5,27893,"419 RIVERSIDE-Exact Fare",1,"413NT014",2812
117,5,27894,"419 RIVERSIDE-Exact Fare",1,"413NT015",2812
117,5,27895,"419 RIVERSIDE-Exact Fare",1,"413NT014",2812
117,3,27896,"419 CAMDEN-Exact Fare",0,"413NT001",2813
117,3,27897,"419 CAMDEN-Exact Fare",0,"413NT016",2813
117,3,27898,"419 CAMDEN-Exact Fare",0,"413NT017",2813
117,3,27899,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT002",2814
117,3,27900,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT017",2814
117,3,27901,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT001",2815
117,3,27902,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT002",2815
117,3,27903,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT001",2815
117,3,27904,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT002",2815
117,3,27905,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT001",2815
117,3,27906,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT002",2815
117,3,27907,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT001",2815
117,3,27908,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT008",2815
117,3,27909,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT009",2815
117,3,27910,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT008",2815
117,3,27911,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT009",2815
117,3,27912,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT016",2815
117,3,27913,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT017",2815
117,3,27914,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT016",2815
117,3,27915,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT017",2815
117,3,27916,"419 CAMDEN VIA KROC CTR-Exact Fare",0,"413NT016",2815
117,3,27917,"419 RIVERSIDE-Exact Fare",1,"413NT002",2816
117,3,27918,"419 RIVERSIDE-Exact Fare",1,"413NT001",2816
117,3,27919,"419 RIVERSIDE-Exact Fare",1,"413NT017",2816
117,3,27920,"419 RIVERSIDE-Exact Fare",1,"413NT016",2816
117,3,27921,"419 RIVERSIDE-Exact Fare",1,"413NT017",2816
117,3,27922,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT002",2817
117,3,27923,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT016",2817
117,3,27924,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT001",2818
117,3,27925,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT002",2818
117,3,27926,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT001",2818
117,3,27927,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT002",2818
117,3,27928,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT001",2818
117,3,27929,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT008",2818
117,3,27930,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT009",2818
117,3,27931,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT008",2818
117,3,27932,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT009",2818
117,3,27933,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT008",2818
117,3,27934,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT009",2818
117,3,27935,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT016",2818
117,3,27936,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT017",2818
117,3,27937,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT016",2818
117,3,27938,"419 RIVERSIDE VIA KROC CTR-Exact Fare",1,"413NT017",2818
118,4,27939,"450 CAMDEN WRTC-Exact Fare",0,"450NT001",2819
118,4,27940,"450 CAMDEN WRTC-Exact Fare",0,"450NT002",2819
118,4,27941,"450 CAMDEN WRTC-Exact Fare",0,"450NT001",2819
118,4,27942,"450 CAMDEN WRTC-Exact Fare",0,"450NT002",2819
118,4,27943,"450 CAMDEN WRTC-Exact Fare",0,"450NT001",2819
118,4,27944,"450 CAMDEN WRTC-Exact Fare",0,"450NT002",2819
118,4,27945,"450 CAMDEN WRTC-Exact Fare",0,"450NT003",2819
118,4,27946,"450 CAMDEN WRTC-Exact Fare",0,"450NT004",2819
118,4,27947,"450 CAMDEN WRTC-Exact Fare",0,"450NT003",2819
118,4,27948,"450 CAMDEN WRTC-Exact Fare",0,"450NT004",2819
118,4,27949,"450 CAMDEN WRTC-Exact Fare",0,"450NT003",2819
118,4,27950,"450 CAMDEN WRTC-Exact Fare",0,"450NT004",2819
118,4,27951,"450 CAMDEN WRTC-Exact Fare",0,"450NT003",2819
